大类,中类,小类,细分类,棚格图分类,棚格图名称,商品编码,名称,品牌,规格/容量/尺寸,规格,品种,包装,口味,售价,价格带,尺码,含糖量,成分特点,脂肪含量,是否有机,配方,片数范围,功效,适用人群/场景,进口/国产,肉种,酒精度数,香味,面条形状,加工工艺,颜色,订单数,销售,毛利,每订单门店数,每金额门店数,在售门店数,订单同比增长率,销售同比增长率,上市天数
23,2301_饼干糕点,2311_饼干,23113_雪米饼,2336,糕点,800023270,旺旺135g大米饼,旺旺,135g,0-149g/ml,雪米饼,袋,原味,7,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0083,0.064814815,2.987485083,120,15.42857143,12,-0.69259259,-0.690000295,2841
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,102441739,格力高55g超细百奇牛奶味,格力高,55g,0-99g/ml,休闲饼干,盒,牛奶,7.2,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1056,0.698576521,-0.403151416,9.47,1.431482408,137,-0.29032258,-0.223545158,1931
23,2301_饼干糕点,2312_糕饼,23127_麻薯,2336,糕点,108689639,三只松鼠150g抹茶味和风麻薯,三只松鼠,150g,150-299g/ml,麻薯,袋,抹茶,9.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1726,1.306649478,64.18005871,5.7951,0.76531619,66,0.45286195,0.336235982,469
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108123862,糖豆小子40G手指形饼干代可可脂巧克力味酱&草莓味酱,糖豆小子,40g,0-99g/ml,休闲饼干,罐,草莓,8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0564,0.458055556,27.67503227,17.7462,2.183141298,28,-0.14674735,-0.136407864,617
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,108261595,惠溪原180g牛乳蛋糕,惠溪原,180g,150-299g/ml,蛋糕蛋卷,袋,牛奶,8,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0288,0.148568095,-27.3423571,34.7458,6.730920245,133,-0.78761062,-0.844108688,584
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108438944,奥利奥66g臻选系列融心巧克力风味涂层饼干,奥利奥,66g,0-99g/ml,休闲饼干,盒,巧克力,8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1182,0.770889676,-22.45296918,8.4628,1.29720248,115,-0.61105627,-0.69278586,524
23,2301_饼干糕点,2312_糕饼,23126_奶芙,2336,糕点,107380550,惠溪原120g雪花奶酥（椰香味）,惠溪原,120g,0-149g/ml,奶芙,袋,椰子,8.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.177592593,-41.413424,179.6407,5.630865485,3,-0.9661222,-0.854752643,811
23,2301_饼干糕点,2311_饼干,23117_无糖及粗粮饼干,2314,饼干,103001946,星七108g巧克力豆燕麦饼干原味,星七,108g,0-149g/ml,无糖及粗粮饼干,袋,巧克力,8.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0274,0.222146326,7.455149093,36.4964,4.501537428,44,-0.74223895,-0.766466334,995
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,106871200,卡贝风情108g提拉米苏巧克力注心饼干,卡贝风情,108g,0-149g/ml,曲奇饼干,盒,巧克力,9.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1789,1.683983654,126.544457,5.5906,0.593829992,71,0.26163611,0.312239294,801
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,101906039,丽芝士160g雅嘉奶酪味夹心玉米棒饼,丽芝士,160g,150-199g/ml,夹心饼干,盒,奶油、奶酪,9.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1794,1.875957991,47.62857318,5.5744,0.533060977,86,-0.31158864,-0.288624738,2232
23,2301_饼干糕点,2311_饼干,23117_无糖及粗粮饼干,2314,饼干,106527935,星七牌104g巧克力燕麦饼干,星七牌,104g,0-149g/ml,无糖及粗粮饼干,盒,巧克力,10.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0615,0.58677381,13.87250943,16.2583,1.70423421,28,-0.32860262,-0.347872891,995
23,2301_饼干糕点,2311_饼干,23114_早餐饼干,2314,饼干,102424752,焙朗150g混合莓果味早餐饼,焙朗,150g,150-199g/ml,早餐饼干,袋,混合,11,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0353,0.303622222,-45.97817868,28.303,3.293566567,25,-0.68926056,-0.713743161,1976
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,107906241,缇美恬81g经典巧克力味涂层夹心饼干,缇美恬,81g,0-149g/ml,夹心饼干,盒,巧克力,11.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,675
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,107206439,真巧300g果然美味草莓味果酱夹心饼,真巧,300g,200g/ml以上,夹心饼干,袋,草莓,12,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0859,1.006623748,5.923562835,11.6361,0.993419837,162,-0.50575374,-0.484514399,862
23,2301_饼干糕点,2312_糕饼,23124_华夫饼,2336,糕点,100171704,丹夫168g华夫饼原味,丹夫,168g,150-299g/ml,华夫饼,袋,原味,12,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.172,2.158918293,96.00507258,5.8127,0.463194927,151,-0.34200459,-0.351118334,2661
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,109264894,好吃点135g贝优星牛奶味饼干,好吃点,135g,100-299g/ml,休闲饼干,罐,牛奶,12.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1554,1.880582894,49.11866153,6.4357,0.531750025,225,0.05,0.05,266
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,104023021,丽巧克200g纳宝帝巧克力味威化饼干,丽芝士纳宝帝,200g,200g/ml以上,威化饼干,盒,巧克力,12.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1412,1.779710175,90.07977902,7.0822,0.561889241,89,-0.56593913,-0.466704018,1410
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,106239301,不二家90G牛奶仔饼干原味盒装,不二家,90g,0-99g/ml,休闲饼干,盒,原味,12.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1276,1.591062151,80.70153114,7.837,0.62851096,94,3.06369427,3.865033841,1008
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,101905992,丽芝士200g纳宝帝奶酪威化饼干,丽芝士,200g,200g/ml以上,威化饼干,盒,奶油、奶酪,12.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,1.4639,17.36147824,715.5941543,0.6831,0.057598782,229,-0.50029015,-0.4545327,2232
23,2301_饼干糕点,2312_糕饼,23121_面包,2336,糕点,109552811,惠溪原338g奶香味手撕面包,惠溪原,338g,300g/ml以上,面包,袋,牛奶,12.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2118,2.176924417,54.87594077,4.7208,0.459363675,225,0.05,0.05,183
23,2301_饼干糕点,2312_糕饼,23128_麻花、烤馍,2336,糕点,109278073,捷式115g吉祥煎饼,捷式,115g,0-149g/ml,麻花、烤馍,盒,原味,13.8,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2087,3.030475507,107.9604001,4.7917,0.329981218,115,0.05,0.05,252
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108670903,YUMEE216g鲜乳大圆饼原味,YUMEE,216g,100-299g/ml,休闲饼干,盒,原味,13.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,474
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,107396869,澳美思400g佛山功夫桃酥,澳美思,400g,300g/ml以上,休闲糕点,袋,原味,13.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2272,2.891020305,39.83700753,4.4021,0.345898643,226,-0.52814123,-0.504339565,814
23,2301_饼干糕点,2312_糕饼,23125_含馅饼、酥,2336,糕点,109312649,湘水畔518g紫薯南瓜酥/黑米杏仁酥/红枣核桃酥,湘水畔,518g,300g/ml以上,含馅饼、酥,盒,混合,14.5,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0218,0.203802897,-0.6369975,45.8115,4.9067016,14,0.05,0.05,254
23,2301_饼干糕点,2312_休闲糕饼,23132_休闲糕点,2336,糕点,107457705,能芝75G蛋酥蔬菜_牛奶_草莓,能芝,75g,0-149g/ml,休闲糕点,盒,草莓,14.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1073,1.530126422,94.86924503,9.316,0.65354077,84,-0.58507347,-0.583982177,792
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,103672926,北田160g蒟蒻糙米卷牛奶口味,北田,160g,100-299g/ml,休闲糕点,盒,牛奶,16.8,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0354,0.440419683,3.361306246,28.2358,2.270561557,56,-0.48546512,-0.515687211,836
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800377075,米老头300g牛奶味蛋黄煎饼,米老头,300g,300g/ml以上,休闲饼干,袋,牛奶,16.9,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.094,1.510792409,37.79477559,10.6381,0.661904305,113,-0.20473773,-0.183522588,2841
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,103562751,嘉士利112g椰蓉香薄片,嘉士利,112g,100-299g/ml,休闲饼干,袋,椰子,16.9,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.078240741,0.649689481,179.6407,12.78106509,3,-0.94444444,-0.951621606,1562
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,103180729,九日牌8.9g*6欧巴熊冰淇淋形草莓饼干,九日,54g,0-99g/ml,休闲饼干,盒,草莓,17.5,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0267,0.281,-54.83544,37.5094,3.558718861,5,-0.81023454,-0.868148354,1688
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,108124540,麦阿思110g巧克力味夹心松脆曲奇饼干,麦阿思,300g,200g/ml以上,曲奇饼干,盒,巧克力,18,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0736,1.220039461,59.55102786,13.5926,0.819645619,33,-0.1143201,-0.04292868,611
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,106897160,哈得斯200g草莓味夹心纸杯蛋糕,哈得斯,200g,150-299g/ml,蛋糕蛋卷,袋,草莓,19.9,12-19.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0189,0.137555556,-31.80619844,52.9661,7.269789984,5,-0.63931298,-0.854942849,917
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,109440501,好丽友420g轻雪草莓派,好丽友,420g,300g/ml以上,派,盒,草莓,20.5,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1836,3.509712625,63.11651186,5.4453,0.284923612,215,0.05,0.05,197
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,800189707,十月初五150g奶油鸡蛋卷,十月初五,150g,150-299g/ml,蛋糕蛋卷,盒,奶油、奶酪,20.5,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0985,1.94510005,61.04106105,10.1543,0.514112372,223,-0.34245661,-0.370871978,2841
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104199253,奥利奥夹心466g草莓味家庭装,奥利奥,466g,200g/ml以上,夹心饼干,袋,草莓,21.8,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.3066,6.126786771,44.78495638,3.2611,0.163217693,229,-0.43274746,-0.373025259,1379
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,109801557,士力架148.5g轻脆黑米威化巧克力,士力架,148g,0-149g/ml,威化饼干,盒,巧克力,21.9,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0387,0.821196283,14.9794201,25.808,1.217735663,197,0.05,0.05,132
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,800187186,好丽友336gQ蒂摩卡巧克力榛子味蛋糕,好丽友,336g,300g/ml以上,蛋糕蛋卷,袋,巧克力,23.9,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0801,1.353955314,-51.36702465,12.4855,0.738576813,216,-0.24718045,-0.379334843,2841
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,800025544,好丽友28g×12Q蒂摩卡巧克力蛋糕,好丽友,336g,300g/ml以上,派,盒,巧克力,23.9,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1376,2.865243764,49.22658695,7.2695,0.349010445,226,-0.03910615,-0.037741106,2841
23,2301_饼干糕点,2311_饼干,23114_早餐饼干,2314,饼干,800184876,嘉士利1000g早餐饼干,嘉士利,1000g,200g/ml以上,早餐饼干,盒,原味,24.9,15-24.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0894,2.1996839,37.99928087,11.1826,0.454610774,197,-0.21989529,-0.213693188,2841
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,109287480,甜猫135g原味蛋卷,甜猫,135g,0-149g/ml,蛋糕蛋卷,罐,原味,24.9,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0545,1.344751323,86.56512338,18.3502,0.743631914,21,0.05,0.05,261
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,108629222,波特小姐100g威化卷心酥巧克力味饼干,波特小姐,100g,0-149g/ml,威化饼干,盒,巧克力,25.9,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0125,0.360277778,-1.44995325,80,2.775636083,4,-0.59807074,-0.535649116,487
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108756256,嘉士利600g亲密时刻提拉米苏味饼干,嘉士利,600g,200g/ml以上,夹心饼干,盒,巧克力,29.8,25元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0342,0.808153241,-8.050437838,29.2683,1.237389086,120,0.19163763,-0.053016621,444
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,108756002,好丽友864g派礼盒28枚装,好丽友,864g,300g/ml以上,派,盒,混合,53.5,20元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.177777778,-137.999912,180.1802,5.625,2,-0.95138889,-0.978859979,444
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800412786,茱蒂丝658.8g美旋律什锦饼干,茱蒂丝,658g,300g/ml以上,休闲饼干,盒,混合,64,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0297,1.377926901,-15.50714917,33.6939,0.725727903,38,-0.66815642,-0.732114642,2841
23,2301_饼干糕点,2313_休闲糕饼,23132_休闲糕点,2336,糕点,108439525,徐福记340g混合口味颐和园茶点礼盒,徐福记,340g,300g/ml以上,休闲糕点,盒,混合,138,15元以上,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,524
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800249026,滨崎45g巧克力味心宠杯,滨崎,45g,0-99g/ml,休闲饼干,罐,巧克力,3.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0718,0.321312174,5.434349903,13.9227,3.112238134,126,-0.51519244,-0.522109765,2841
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,105207331,嘉士利85g草莓果酱味夹心饼干,嘉士利,85g,0-149g/ml,夹心饼干,袋,草莓,4.5,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2141,0.993744405,29.83136809,4.6713,1.006294974,182,-0.10977131,-0.114567295,1000
23,2301_饼干糕点,2313_糕饼,23125_含馅饼、酥,2336,糕点,101761271,爱时乐60g草莓味夹心棒,爱时乐,60g,0-149g/ml,含馅饼、酥,盒,草莓,5.6,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1042,0.543705612,7.070764394,9.5952,1.839230603,79,0.80902778,0.97821432,2312
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108273406,嘉士利102g香草慕斯味双色夹心饼干,嘉士利,102g,0-149g/ml,夹心饼干,盒,香草,5.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1164,0.678066991,18.75788008,8.5879,1.474780535,149,3.14234875,3.064201601,428
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108817063,易格芝55g双味涂层棒饼干奶油味_草莓味,易格芝,55g,0-149g/ml,夹心饼干,盒,草莓,5.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0603,0.275664108,-11.57493362,16.5921,3.627603202,33,0.64754098,0.182591956,420
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108273449,嘉士利102g提拉米苏味双色夹心饼干,嘉士利,102g,0-149g/ml,夹心饼干,盒,巧克力,5.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0905,0.522510359,8.253799311,11.0446,1.913837656,158,2.14236111,2.045035577,428
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,800175499,嘉士利215g甜薄脆,嘉士利,215g,100-299g/ml,休闲饼干,袋,原味,5.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2286,1.504088354,38.12305256,4.3744,0.66485456,216,-0.18473609,-0.18908368,2841
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,109263648,好吃点90g贝优星齐乐笑脸曲奇黄油巧克力味,好吃点,90g,0-99g/ml,休闲饼干,盒,巧克力,6.5,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1153,0.731575907,15.88765782,8.6747,1.366912156,220,0.05,0.05,266
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104196790,奥利奥97g冰淇淋夹心香草味,奥利奥,97g,0-149g/ml,夹心饼干,袋,香草,6.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.4081,3.159377662,109.3846433,2.4506,0.316518032,231,-0.18298298,-0.190224284,1379
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,109502258,尼口尼口100g黑巧克力味注心饼干,尼口尼口,100g,100-299g/ml,休闲饼干,盒,巧克力,6.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1535,1.111734973,68.19274525,6.5163,0.899494956,61,0.05,0.05,198
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104195615,奥利奥夹心116g草莓味,奥利奥,116g,0-149g/ml,夹心饼干,袋,草莓,6.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.5489,4.307262456,137.5369537,1.8218,0.232166024,231,-0.21753386,-0.056497506,1379
23,2301_饼干糕点,2312_糕饼,23128_麻花、烤馍,2336,糕点,107036468,零舌在这儿188g原味麻花,零舌在这儿,188g,150-299g/ml,麻花、烤馍,袋,原味,6.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1302,0.813376817,7.598256033,7.6809,1.229442466,207,-0.5472879,-0.599963315,861
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,102025495,真巧150g酱芯蛋卷巧克力味,真巧,150g,150-299g/ml,蛋糕蛋卷,袋,巧克力,6.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,2030
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,108123846,糖豆小子40G手指形饼干代可可脂巧克力味酱&代可可脂白巧克力味酱,糖豆小子,40g,0-99g/ml,休闲饼干,罐,巧克力,8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0528,0.402447222,20.36841083,18.9475,2.484797869,40,-0.1914242,-0.29818439,617
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,108631331,可尼斯Funbites50g抹茶味威化卷,Funbites,50g,0-149g/ml,威化饼干,盒,抹茶,8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.012,0.172916667,-58.95850583,83.1025,5.78313253,12,-0.66101695,-0.280991376,486
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108339604,土斯140g草莓夹层饼干,土斯,140g,0-149g/ml,夹心饼干,袋,草莓,8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0495,0.331159159,0.298636853,20.1822,3.019696035,37,-0.53036053,-0.576997367,555
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,800403488,嘉士利205g草莓味果酱夹心饼,嘉士利,205g,200g/ml以上,夹心饼干,袋,草莓,8,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2131,1.678276616,45.90858487,4.6936,0.595849332,220,-0.30901427,-0.30911555,2841
23,2301_饼干糕点,2312_糕饼,23126_奶芙,2336,糕点,107380533,惠溪原120g雪花奶酥（奶香味）,惠溪原,120g,0-149g/ml,奶芙,袋,牛奶,8.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0074,0.083703704,-23.291108,135.1351,11.94690265,3,-0.96411251,-0.947468745,811
23,2301_饼干糕点,2311_饼干,23116_曲奇饼干,2316,曲奇,106982153,露怡76G曲奇饼干,露怡,76g,0-149g/ml,曲奇饼干,袋,原味,9.5,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,898
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108341018,海太68gACE奶油夹心饼干,海太,68g,0-149g/ml,夹心饼干,袋,奶油、奶酪,9.9,0-9.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0056,0.057407407,-26.55079748,179.6407,17.41935484,3,-0.93277311,-0.931735498,554
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,800335665,好丽友204g巧克力派,好丽友,204g,150-299g/ml,派,盒,巧克力,10.5,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.7047,8.079116535,97.31794161,1.4191,0.12377591,228,-0.10320692,0.007113202,2841
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,108631381,新馋派150g夹心糕点抹茶味,新馋派,150g,150-299g/ml,派,盒,抹茶,10.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0687,0.740919547,43.14918594,14.5505,1.349674204,27,-0.24505495,-0.203828726,486
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,106871453,卡贝风情76g椰子蛋卷,卡贝风情,76g,0-149g/ml,蛋糕蛋卷,盒,椰子,10.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1513,1.521537848,87.38322132,6.6081,0.65722979,71,0.10680322,0.120029246,801
23,2301_饼干糕点,2312_糕饼,23123_派,2336,糕点,103373740,好丽友216g清新抹茶本味派,好丽友,216g,150-299g/ml,派,盒,抹茶,10.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.3392,3.655905999,58.53401339,2.9479,0.273530009,228,-0.1503006,-0.191401106,1630
23,2301_饼干糕点,2311_饼干,23117_无糖及粗粮饼干,2314,饼干,106527978,星七牌104g黑加仑草莓燕麦饼干,星七牌,104g,0-149g/ml,无糖及粗粮饼干,盒,草莓,10.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0472,0.415366329,3.278068667,21.1768,2.407513391,28,-0.38621586,-0.434261018,995
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,108114376,奥利奥190g巧轻脆草莓酸奶味,奥利奥,190g,150-199g/ml,夹心饼干,盒,草莓,11.5,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1428,1.470388086,2.992814495,7.0021,0.680092562,184,-0.41998375,-0.464560426,622
23,2301_饼干糕点,2311_饼干,23115_夹心饼干,2314,饼干,104196731,奥利奥194g冰淇淋夹心香草味,奥利奥,194g,150-199g/ml,夹心饼干,袋,香草,11.5,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1392,1.435565828,-5.620242468,7.1843,0.696589443,165,0.06584992,-0.027089535,1379
23,2301_饼干糕点,2312_糕饼,23125_含馅饼、酥,2336,糕点,100474887,春光105g椰香酥卷,春光,105g,0-149g/ml,含馅饼、酥,盒,椰子,11.5,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.2423,2.669314884,46.10084643,4.1276,0.374627964,202,-0.1982131,-0.204055784,2246
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,106741894,雅米熊猫90g抹茶味夹心蛋糕,雅米熊猫,90g,0-149g/ml,蛋糕蛋卷,盒,抹茶,11.8,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,918
23,2301_饼干糕点,2312_糕饼,23122_蛋糕蛋卷,2336,糕点,109688902,每食驿站148g海岛椰汁卷,每食驿站,148g,0-149g/ml,蛋糕蛋卷,袋,椰子,11.8,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0838,0.960606607,47.34726967,11.9355,1.041008872,74,0.05,0.05,147
23,2301_饼干糕点,2313_休闲糕饼,23131_休闲饼干,2314,饼干,109502442,妮趣100g注心饼干草莓味,妮趣,100g,100-299g/ml,休闲饼干,盒,草莓,11.8,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.1081,1.245881713,86.54610965,9.2507,0.802644416,24,0.05,0.05,198
23,2301_饼干糕点,2311_饼干,23111_威化饼干,2312,威化,107898842,巧客150g比斯奇果屋牛奶味夹心威化饼干,巧客,150g,150-199g/ml,威化饼干,盒,牛奶,11.9,10-14.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0177,0.189863636,-27.94716758,56.5844,5.266937994,11,-0.78255528,-0.774225201,679
23,2301_饼干糕点,2312_糕饼,23129_沙琪玛,2336,糕点,800027103,徐福记160香酥沙琪玛,徐福记,160g,150-299g/ml,沙琪玛,袋,原味,11.9,0-11.9元,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,0.0719,0.779066346,24.44481634,13.905,1.283587727,109,-0.40282392,-0.459510509,2841
